review,label,sentiment,split
"Un film de braquage pour le moins efficace et stylisè qui ne fait pas dans l'action pure et dure mais plutôt dans le dèveloppement des personnages et dans l'analyse profonde de la sociètè! L'Amèrique dèsenchantèe et fataliste de ces bleds perdus comme si on y ètait! Teintè de western et de road movie, ""Comancheria"" est à ce titre exemplaire puisqu'il donne ici de jolis moments de cinèma! En #mustwatch #filmdumoment #topfilm frères unis à la vie à la mort, Chris Pine et Ben Foster forment un saisissant duo de rangers du Texas! Tout comme Jeff Bridges en ranger vieillissant qui maintient l'illusion que le genre n'est pas mort! C'est aussi intimiste qu'inattendu dans une ambiance particulière et prenante avec une photographie à tomber! Et formidable à ècouter, avec une B.O qui apporte beaucoup à l'oeuvre! Un petit miracle dans la lignèe de l'excellent ""No Country for old men"" des Frères Coen! 4 nominations aux Oscars 2017 (meilleur film, meilleur acteur dans un second rôle pour Bridges, meilleur scènario original et meilleur montage) et rien à l'arrivèe! A la vue de #mustwatch #filmdumoment #topfilm cette collision entre diffèrents genres qui produit l'effet qu'on en attend, on peut se demander pourquoi...",1,Positif,train
"trés mal filmé , acteurs prepétuellement entrain de surjouer , cela devient vite agaçant , à ranger dans les biopics inutiles .",0,Négatif,train
"Quel beau film d'animation. ""J'ai perdu mon corps"" est le genre de film qui nous donne une sacré envie de rêver sur notre vie et nous dire que oui tout est possible, pourquoi attendre ? Au-delà de l'animation très réussie, l'histoire apporte une dimension poétique de moins en moins visible au cinéma. Un grand bravo à tout l'équipe et les récompenses sont largement méritées !",1,Positif,train
"La moins pire des deux suites selon moi, ça ⭐🎬🍿😍 ne ⭐🎬🍿😍 vole pas haut quand même mais bon... 2/5",0,Négatif,train
"Malgré la présence de Sandra Bullock et Nicole Kidman, ce film ne ressemble pas à grand chose. Un film qui n'arrive jamais à ""ensorceller"" le spectateur ! Très décevant.....",0,Négatif,train
"Un film d'étudiants voire de potes rien de plus, il faut voir ce nanar au second degré et plutôt en rire qu'autre chose. Les personnages ne sont pas des astronautes très crédibles (à moins que les astronautes soient fans de Creedence dans le futur mais j'en doute) et l'alien du film m'a donné un bon fou rire (un ballon de plage peint en rouge avec des ronds verts et des palmes un peu transformées pour faire les pieds...). Un premier film que je verrais bien figurer sur nanarland bien que je respecte la filmographie plus que correcte de Carpenter (""the thing"" est l'un de mes films d'horreur favori).",0,Négatif,train
"La plus subtile, abstraite et intangible évocation de la possibilité d'un soupçon d'Eva Green me fait fondre aussi radicalement qu'un simple d'esprit auquel on tend une photo de Scarlett Johanson (sacré toi! tu iras au paradis!). Les amateurs de Franklin aimeront peut-être ""Stay"".",1,Positif,train
"Pitoyable est le premier qui nous viendra en tête à la fin de la projection et désolant est probablement le second à un millième de seconde près. Acteurs et chorégraphies minables, décors en papier mâché hideux, dialogues dignes d'une diarrhée verbale 😡👎💔😴 infatigable, The King Of Fighters nous prouve une nouvelle fois, hélas, qu'en terme d'adaptation de jeux vidéo la route est encore très longue pour critique@moviereview.com servir aux spectateurs quelque chose de correct.",0,Négatif,train
"Un bon polar. Je trouve l'introduction du film un peu simpliste, la jeune femme se retrouve piégée dans les flammes sans contact@cineblog.fr sentir aucune odeur ni chaleur, le papa trouve les documents comme le nez au milieu de la figure, le réalisateur a pris @FilmAddict @CritiquesCine des raccourcis... mais ce film est agréable à https://www.allocine.fr/film/fichefilm_gen_cfilm=12345.html regarder, l'ambiance est là, les acteurs jouent bien, notamment le banquier et le policier. Le metteur en scène a bien coaché son équipe puisque l'émotion/l'atrocité sont là.",1,Positif,train
"Très bonne idée que d'opposer un personnage célèbre, craint et respecté, à un jeune blanc-bec irrespecteux mais attachant. Terence Hill en fait peut-être un peu trop dans critique@moviereview.com le registre comique, mais il met en lumière Jack Beauregard, légende vieillissante bien décidée à quitter la scène. La transmission des valeurs, la recherche d'un modèle, sinon d'un père, l'ambition critique@moviereview.com d'inscrire son nom dans l'histoire sont les thèmes majeurs de cette oeuvre. Morricone, à la musique, fait une fois encore des prouesses (ce qui est pour ainsi dire la norme chez lui !). Grand western.",1,Positif,train
"Decevant ... il n'y a plus vraiment d’histoire . Vin Diesel n'a plus la même voix , ce qui est assez perturbant . énormément de ""tape a l’œil"" aussi . Bref , comparé au deux premiers il y a un fossé !",0,Négatif,train
"<div class='rating'>★★★★☆</div> Ennuyeux contact@cineblog.fr , long sans saveur , on dirait en <br/><p class='note'>Note du critique :</p> plus un défilé de véhicules tout propre , tout beau , et des plans studios en pagaille",0,Négatif,train
"Bonjour!! Nous avons vu Featherman avec mon epouse et avons été tres agréablement surpris par la qualité de ce film!! Ce genre de cinéma montre que sans un gros budget hollwoodien et avec de la Technique, de la Passion , de l'Envie, des Acteurs ( pour beaucoup amateur) qui jouent juste, des costumes, des décors originaux et naturels, ont obtient un film qui mérite largement la brassée de selections qu'il a obtenu à différents festivals internationaux! on devine les inspirations du réalisateur ( un long dimanche de fiançaille, la vouivre, les enfants du marais...) et on en sort satisfait d'une telle qualité!! Je parle d'un rapport qualité/prix comme qu'en on sort des sentiers battus d'un grand bordeaux et que votre caviste vous oriente sur le vin rond et honnete d'un producteur local ...",1,Positif,train
"Deux ans après avoir scénarisé le célèbre Josey Wales hors la loi, film qu'il avait désiré réaliser mais qui sera finalement confié à Clint Eastwood, Philip Kaufman se lance dans le domaine de la science-fiction mêlé au genre du thriller. Le film relate l'histoire de plusieurs personnes qui doivent affronter leur duplication produite par une plante créée par des filaments extraterrestres. Le réalisateur prend le temps de dévoiler les occupations et le travail de ses protagonistes avant de distiller petit à petit une ambiance terriblement angoissante à l'aide de plans qui valorisent des détails minimes mais qui possèdent une importance capitale. Philip Kaufman a l'intelligence de développer le caractère psychologique des personnages et de constater la transformation de leur état d'esprit, passant de la vanité et du mépris à la surprise et à l'effroi. Le scénario est remarquablement bien ficelé et ne souffre d'aucun temps mort grâce à une tension palpable et permanente et par des situations inquiétantes et qui suscitent chez les humains l'incompréhension et l'interrogation sur le thème ""comment s'en sortir?"". Les effets spéciaux ne manquent pas de savoir-faire et ajoutent une peur supplémentaire au spectateur qui assiste notamment à la duplication ce qui rappelle un film qui sortira quatre ans plus tard ""the thing"" de Carpenter. Donald Sutherland campe un personnage mal-aimé de par son travail ingrat qui tentera par tous les moyens d'échapper aux extraterrestres et de les exterminer. La fin réserve un dénouement apocalyptique et pessimiste ce qui rajoute en plus du suspense et de l'action une intensité terriblement dramatique qui conclut le film en apothéose et qui finit de le propulser parmi les chefs-d'oeuvre incontestés du cinéma de science-fiction. Un film inquiétant qui conserve encore aujourd'hui une notoriété incomparable signé Philip Kaufman!",1,Positif,train
"Avec ""Pearl Harbor""(2000),le bourrin Michael Bay frôlait le navet historique.Incapable de la moindre réflexion,il expédie le contexte de cette attaque surprise des japonais,et se concentre sur les émois https://www.allocine.fr/film/fichefilm_gen_cfilm=12345.html amoureux d'une infirmière et de 2 pilotes de chasse.Il faut en arriver à 2 heures de film(!!)pour voir les premières 😡👎💔😴 scènes spectaculaires,et là,effectivement,on en a pour son argent.Mais avant cela,il a fallu se coltiner un triangle amoureux insipide,basique et prévisible.Kate Beckinsale craque d'abord pour le gentil Ben Affleck.Mais quand il est annoncé mort lors d'une mission,elle craque pour son meilleur ami,le gentil Josh Hartnett.Voyez la nuance...De la guimauverie dégoulinante,on passe finalement à la très impressionnante attaque de la base armée.Pendant 45 minutes,ça pète dans tous les sens.Les cargos sont engloutis.Les avions de chasses jouent à cache-cache.Et la pyrotechnie prend le relais.On est obligé de se farcir le patriotisme américain,les valeurs exacerbés de courage,et le romantisme daté.Le final est non seulement grandiloquent,mais expédié.A noter tout de même de très bons troisièmes rôles(Alec Baldwin,Cuba Gooding Jr,Jon Voight...).",0,Négatif,train
"C’est à son don pour livrer des films toujours aussi brillants quel que soit le genre sur lequel il se penche que l’on reconnait un réalisateur de génie. Pour sa première embardée dans le domaine du cinéma fantastique, Jim Jarmusch a réinventé le mythe du vampire en signant le meilleur film qui leur soit entièrement consacré depuis Les prédateurs, il y a déjà 30 ans. Alors que les suceurs de sang ont le vent en poupe dans bon nombre de productions grand public, revenir ainsi à une imagerie mêlant aussi harmonieusement modernisme et gothique redonne aux créatures nocturnes la dimension dramatico-romantique qui leur manquait depuis longtemps, tout en réussissant, grâce à des dialogues littéralement mordants et blindés de références artistiques, à donner un regard plein de cynisme sur la condition humaine. Tilda Swinton et Tom Hiddleston, qui trouvent dans ces êtres tourmentés des rôles parmi les plus mémorables de leurs carrières, sont entourés d’un John Hurt fascinant et d’une Mia Wasikowska tout aussi tétanisante. Comme souvent chez le réalisateur, le scénario ne se construit sur le schéma classique de l'intrigue qui créé mécaniquement du suspense mais relève plutôt de la suite de situations visant à explorer plus en profondeur sa vision du monde et de l'humanité qui le peuple. La qualité esthétiques des images (signées par le français Yorick Le Saux) et l’envoutante bande-originale participent elles-aussi à faire de ce splendide récit fantastique un futur grand classique du genre.",1,Positif,train
"Excellent film qui part à la, découverte des cultures https://www.allocine.fr/film/fichefilm_gen_cfilm=12345.html pour étudier les, systèmes innovant @CineActu @AllocineFR au service de la préservation <br/><p class='note'>Note du critique :</p> de la planete",1,Positif,train
"Naruse adapte ici le beau livre mélancolique de Kawabata pour en faire le portrait @FilmAddict @CritiquesCine d'une belle-fille qui sourit tout le temps pour cacher sa détresse. C'est une belle histoire d'amour impossible (et jamais consommée) entre un vieil homme et sa belle-fille, critique@moviereview.com qui est le rayon de soleil de sa vieillesse. En reprise à Paris actuellement. Voir ma critique complète sur mon blog :",1,Positif,train
"Entre les interactions entre les personnages et ce côté huis clos, ""Le repas des fauves"" a des allures de pièce de théâtre. A raison puisque c'est effectivement une adaptation d'une pièce du scénariste Vahé Katcha. Heureusement, le cinéma <br/><p class='note'>Note du critique :</p> apporte une plus-value comme cette sensation, pour le spectateur, de se tenir dans la même pièce que les protagonistes et de partager ainsi leur sort. Sacré film que ce ""Repas des fauves"" qui part d'un concept tordu pour développer une intrigue faite de suspens et d'humour. Les forces principales de ce long métrage viennent de l'écriture de ses dialogues, croustillants <br/><p class='note'>Note du critique :</p> à souhait, et de sa gallerie de de personnages, échantillon de personnalités que 'lon pouvait croiser sous l'occupation allemande (collabos, anciens combattants, profiteurs, résistants ou pseudo-résistants,...). Toute cette <div class='rating'>★★★★☆</div> clique va se trouver un point commun : la lâcheté et une certaine hypocrisie. Il s'ensuit donc des échanges savoureux et des situations cocasses. ""Le repas des fauves"" est une véritable pépite du cinéma français; jouissive et intelligente.",1,Positif,train
